Customer_ID,Customer_Name,City,State,Customer_Segment
CUST-1243,Diya Patel,Chennai,Tamil Nadu,Standard
CUST-1244,Ishita Patel,Ahmedabad,Gujarat,Standard
CUST-1245,Meera Verma,Hyderabad,Telangana,Frequent Buyer
CUST-1246,Ananya Singh,Chennai,Tamil Nadu,Frequent Buyer
CUST-1247,Aditya Shah,Chennai,Tamil Nadu,Standard
CUST-1248,Kavya Chopra,Jaipur,Rajasthan,Standard
CUST-1249,Sneha Gupta,Chennai,Tamil Nadu,Frequent Buyer
CUST-1250,Siddharth Joshi,Kolkata,West Bengal,VIP Customer
CUST-1251,Ishita Nair,Hyderabad,Telangana,Standard
CUST-1252,Pooja Singh,Pune,Maharashtra,Frequent Buyer
CUST-1253,Priya Sharma,Delhi,Delhi,Frequent Buyer
CUST-1254,Sneha Patel,Bengaluru,Karnataka,VIP Customer
CUST-1255,Ishita Kulkarni,Delhi,Delhi,Standard
CUST-1256,Rohan Rao,Jaipur,Rajasthan,Frequent Buyer
CUST-1257,Kavya Sharma,Chennai,Tamil Nadu,Standard
CUST-1258,Siddharth Kulkarni,Ahmedabad,Gujarat,Standard
CUST-1259,Amit Mehta,Bengaluru,Karnataka,Standard
CUST-1260,Ananya Banerjee,Ahmedabad,Gujarat,Standard
CUST-1261,Pooja Shah,Ahmedabad,Gujarat,Frequent Buyer
CUST-1262,Siddharth Rao,Jaipur,Rajasthan,Frequent Buyer
CUST-1263,Ishita Verma,Delhi,Delhi,Standard
CUST-1264,Rahul Kulkarni,Bengaluru,Karnataka,Standard
CUST-1265,Diya Rao,Thane,Maharashtra,Standard
CUST-1266,Karan Sharma,Hyderabad,Telangana,Standard
CUST-1267,Ishita Deshmukh,Pune,Maharashtra,Frequent Buyer
CUST-1268,Diya Chopra,Jaipur,Rajasthan,Standard
CUST-1269,Ananya Gupta,Chennai,Tamil Nadu,Standard
CUST-1270,Vikram Reddy,Kolkata,West Bengal,Standard
CUST-1271,Diya Banerjee,Kolkata,West Bengal,Frequent Buyer
CUST-1272,Varun Nair,Mumbai,Maharashtra,Standard
CUST-1273,Aditya Gupta,Kolkata,West Bengal,Standard
CUST-1274,Amit Chopra,Hyderabad,Telangana,Standard
CUST-1275,Ishita Shah,Chennai,Tamil Nadu,Frequent Buyer
CUST-1276,Aditya Banerjee,Delhi,Delhi,Standard
CUST-1277,Amit Shah,Delhi,Delhi,Standard
CUST-1278,Aditya Singh,Jaipur,Rajasthan,VIP Customer
CUST-1279,Sneha Reddy,Delhi,Delhi,Standard
CUST-1280,Ishita Verma,Hyderabad,Telangana,Standard
CUST-1281,Rahul Patel,Delhi,Delhi,Frequent Buyer
CUST-1282,Priya Deshmukh,Hyderabad,Telangana,Standard
CUST-1283,Siddharth Kulkarni,Delhi,Delhi,Standard
CUST-1284,Sneha Mehta,Hyderabad,Telangana,Frequent Buyer
CUST-1285,Riya Rao,Ahmedabad,Gujarat,Standard
CUST-1286,Meera Joshi,Thane,Maharashtra,Standard
CUST-1287,Priya Banerjee,Bengaluru,Karnataka,VIP Customer
CUST-1288,Siddharth Gupta,Jaipur,Rajasthan,Standard
CUST-1289,Nikhil Gupta,Delhi,Delhi,Frequent Buyer
CUST-1290,Nikhil Reddy,Pune,Maharashtra,Standard
CUST-1291,Riya Gupta,Thane,Maharashtra,Standard
CUST-1292,Varun Shah,Kolkata,West Bengal,Standard
CUST-1293,Aarav Singh,Kolkata,West Bengal,Standard
CUST-1294,Vikram Gupta,Delhi,Delhi,Standard
CUST-1295,Aarav Singh,Mumbai,Maharashtra,VIP Customer
CUST-1296,Amit Chopra,Mumbai,Maharashtra,Frequent Buyer
CUST-1297,Ananya Gupta,Chennai,Tamil Nadu,Frequent Buyer
CUST-1298,Karan Nair,Pune,Maharashtra,Standard
CUST-1299,Diya Patel,Pune,Maharashtra,Frequent Buyer
CUST-1300,Ananya Sharma,Mumbai,Maharashtra,Frequent Buyer
CUST-1301,Riya Deshmukh,Hyderabad,Telangana,Standard
CUST-1302,Pooja Nair,Jaipur,Rajasthan,Standard
CUST-1303,Siddharth Deshmukh,Kolkata,West Bengal,Standard
CUST-1304,Ishita Banerjee,Bengaluru,Karnataka,Frequent Buyer
CUST-1305,Meera Singh,Delhi,Delhi,Standard
CUST-1306,Ananya Chopra,Thane,Maharashtra,Standard
CUST-1307,Siddharth Gupta,Jaipur,Rajasthan,Standard
CUST-1308,Ishita Mehta,Thane,Maharashtra,Standard
CUST-1309,Aarav Patel,Thane,Maharashtra,Standard
CUST-1310,Ananya Reddy,Kolkata,West Bengal,Frequent Buyer
CUST-1311,Amit Chopra,Thane,Maharashtra,Standard
CUST-1312,Vikram Nair,Delhi,Delhi,Standard
CUST-1313,Meera Nair,Bengaluru,Karnataka,Standard
CUST-1314,Diya Deshmukh,Jaipur,Rajasthan,Standard
CUST-1315,Rahul Mehta,Delhi,Delhi,Frequent Buyer
CUST-1316,Aarav Banerjee,Delhi,Delhi,Frequent Buyer
CUST-1317,Sneha Patel,Thane,Maharashtra,Standard
CUST-1318,Priya Joshi,Bengaluru,Karnataka,Frequent Buyer
CUST-1319,Kavya Deshmukh,Chennai,Tamil Nadu,Frequent Buyer
CUST-1320,Rahul Kulkarni,Mumbai,Maharashtra,Standard
CUST-1321,Kavya Reddy,Chennai,Tamil Nadu,Standard
CUST-1322,Amit Chopra,Ahmedabad,Gujarat,Frequent Buyer
CUST-1323,Neha Singh,Delhi,Delhi,Standard
CUST-1324,Rohan Sharma,Mumbai,Maharashtra,Standard
CUST-1325,Neha Banerjee,Hyderabad,Telangana,VIP Customer
CUST-1326,Aditya Rao,Pune,Maharashtra,Standard
CUST-1327,Ananya Banerjee,Ahmedabad,Gujarat,VIP Customer
CUST-1328,Neha Kulkarni,Ahmedabad,Gujarat,Standard
CUST-1329,Karan Kulkarni,Chennai,Tamil Nadu,VIP Customer
CUST-1330,Karan Banerjee,Kolkata,West Bengal,Standard
CUST-1331,Riya Shah,Pune,Maharashtra,Standard
CUST-1332,Amit Sharma,Jaipur,Rajasthan,Standard
CUST-1333,Sneha Nair,Delhi,Delhi,Standard
CUST-1334,Aarav Patel,Pune,Maharashtra,Frequent Buyer
CUST-1335,Diya Chopra,Bengaluru,Karnataka,Standard
CUST-1336,Siddharth Kulkarni,Delhi,Delhi,Frequent Buyer
CUST-1337,Nikhil Deshmukh,Hyderabad,Telangana,Standard
CUST-1338,Riya Reddy,Ahmedabad,Gujarat,Frequent Buyer
CUST-1339,Karan Patel,Hyderabad,Telangana,Standard
CUST-1340,Pooja Gupta,Kolkata,West Bengal,Standard
CUST-1341,Karan Banerjee,Jaipur,Rajasthan,Standard
CUST-1342,Nikhil Kulkarni,Delhi,Delhi,VIP Customer
CUST-1343,Kavya Singh,Chennai,Tamil Nadu,Frequent Buyer
CUST-1344,Ananya Singh,Hyderabad,Telangana,Standard
CUST-1345,Kavya Mehta,Hyderabad,Telangana,Standard
CUST-1346,Aarav Patel,Jaipur,Rajasthan,Frequent Buyer
CUST-1347,Amit Nair,Delhi,Delhi,Standard
CUST-1348,Priya Rao,Chennai,Tamil Nadu,Frequent Buyer
CUST-1349,Kavya Chopra,Hyderabad,Telangana,Standard
CUST-1350,Aditya Shah,Bengaluru,Karnataka,Frequent Buyer
CUST-1351,Rahul Rao,Ahmedabad,Gujarat,Frequent Buyer
CUST-1352,Riya Deshmukh,Hyderabad,Telangana,Frequent Buyer
CUST-1353,Vikram Shah,Mumbai,Maharashtra,Standard
CUST-1354,Siddharth Kulkarni,Hyderabad,Telangana,Frequent Buyer
CUST-1355,Karan Reddy,Thane,Maharashtra,Standard
CUST-1356,Nikhil Sharma,Ahmedabad,Gujarat,Standard
CUST-1357,Varun Patel,Pune,Maharashtra,Standard
CUST-1358,Rahul Reddy,Delhi,Delhi,Standard
CUST-1359,Nikhil Deshmukh,Ahmedabad,Gujarat,Standard
CUST-1360,Riya Gupta,Bengaluru,Karnataka,Standard
CUST-1361,Pooja Kulkarni,Chennai,Tamil Nadu,Frequent Buyer
CUST-1362,Varun Rao,Thane,Maharashtra,Standard
CUST-1363,Vikram Banerjee,Ahmedabad,Gujarat,Standard
CUST-1364,Aarav Sharma,Delhi,Delhi,Standard
CUST-1365,Priya Sharma,Thane,Maharashtra,Frequent Buyer
CUST-1366,Priya Sharma,Hyderabad,Telangana,Standard
CUST-1367,Siddharth Banerjee,Thane,Maharashtra,Standard
CUST-1368,Nikhil Mehta,Kolkata,West Bengal,Standard
CUST-1369,Meera Chopra,Ahmedabad,Gujarat,Standard
CUST-1370,Amit Singh,Pune,Maharashtra,Standard
CUST-1371,Aditya Sharma,Delhi,Delhi,Standard
CUST-1372,Ishita Kulkarni,Jaipur,Rajasthan,Standard
CUST-1373,Karan Verma,Hyderabad,Telangana,Frequent Buyer
CUST-1374,Meera Gupta,Delhi,Delhi,Standard
CUST-1375,Aarav Reddy,Chennai,Tamil Nadu,Frequent Buyer
CUST-1376,Rahul Deshmukh,Chennai,Tamil Nadu,Frequent Buyer
CUST-1377,Nikhil Joshi,Kolkata,West Bengal,Standard
CUST-1378,Pooja Sharma,Bengaluru,Karnataka,Standard
CUST-1379,Vikram Rao,Hyderabad,Telangana,Frequent Buyer
CUST-1380,Aarav Singh,Chennai,Tamil Nadu,Standard
CUST-1381,Riya Kulkarni,Thane,Maharashtra,Standard
CUST-1382,Meera Patel,Hyderabad,Telangana,Standard
CUST-1383,Diya Deshmukh,Thane,Maharashtra,Standard
CUST-1384,Diya Singh,Mumbai,Maharashtra,Standard
CUST-1385,Meera Mehta,Delhi,Delhi,Standard
CUST-1386,Ananya Chopra,Kolkata,West Bengal,VIP Customer
CUST-1387,Ishita Reddy,Jaipur,Rajasthan,Standard
CUST-1388,Varun Rao,Pune,Maharashtra,Standard
CUST-1389,Aditya Kulkarni,Hyderabad,Telangana,Frequent Buyer
CUST-1390,Pooja Singh,Bengaluru,Karnataka,Frequent Buyer
CUST-1391,Amit Patel,Chennai,Tamil Nadu,Standard
CUST-1392,Sneha Chopra,Pune,Maharashtra,Standard
CUST-1393,Rohan Nair,Pune,Maharashtra,Standard
CUST-1394,Riya Reddy,Jaipur,Rajasthan,Standard
CUST-1395,Rohan Banerjee,Bengaluru,Karnataka,Standard
CUST-1396,Ishita Rao,Pune,Maharashtra,Standard
CUST-1397,Vikram Reddy,Bengaluru,Karnataka,Frequent Buyer
CUST-1398,Siddharth Deshmukh,Thane,Maharashtra,Standard
CUST-1399,Diya Sharma,Bengaluru,Karnataka,Standard
CUST-1400,Varun Rao,Kolkata,West Bengal,VIP Customer
CUST-1401,Varun Chopra,Ahmedabad,Gujarat,Standard
CUST-1402,Priya Rao,Ahmedabad,Gujarat,Standard
CUST-1403,Amit Joshi,Hyderabad,Telangana,VIP Customer
CUST-1404,Rahul Singh,Thane,Maharashtra,Standard
CUST-1405,Nikhil Nair,Thane,Maharashtra,Standard
CUST-1406,Neha Mehta,Ahmedabad,Gujarat,Standard
CUST-1407,Kavya Rao,Delhi,Delhi,Standard
CUST-1408,Neha Deshmukh,Pune,Maharashtra,Frequent Buyer
CUST-1409,Rahul Banerjee,Chennai,Tamil Nadu,Standard
CUST-1410,Meera Reddy,Delhi,Delhi,Standard
CUST-1411,Rahul Verma,Jaipur,Rajasthan,Standard
CUST-1412,Amit Rao,Thane,Maharashtra,Frequent Buyer
CUST-1413,Rohan Kulkarni,Pune,Maharashtra,Standard
CUST-1414,Rahul Chopra,Hyderabad,Telangana,Standard
CUST-1415,Nikhil Singh,Mumbai,Maharashtra,VIP Customer
CUST-1416,Nikhil Verma,Chennai,Tamil Nadu,Frequent Buyer
CUST-1417,Nikhil Chopra,Mumbai,Maharashtra,Frequent Buyer
CUST-1418,Aditya Gupta,Mumbai,Maharashtra,Frequent Buyer
CUST-1419,Neha Deshmukh,Pune,Maharashtra,Standard
CUST-1420,Ishita Chopra,Chennai,Tamil Nadu,Frequent Buyer
CUST-1421,Diya Kulkarni,Kolkata,West Bengal,VIP Customer
CUST-1422,Neha Joshi,Bengaluru,Karnataka,VIP Customer
CUST-1423,Sneha Kulkarni,Mumbai,Maharashtra,Standard
CUST-1424,Karan Singh,Chennai,Tamil Nadu,Standard
CUST-1425,Amit Sharma,Thane,Maharashtra,Frequent Buyer
CUST-1426,Rahul Chopra,Chennai,Tamil Nadu,Standard
CUST-1427,Amit Nair,Pune,Maharashtra,Standard
CUST-1428,Meera Mehta,Chennai,Tamil Nadu,Frequent Buyer
CUST-1429,Rahul Rao,Ahmedabad,Gujarat,Frequent Buyer
CUST-1430,Neha Banerjee,Jaipur,Rajasthan,Standard
CUST-1431,Riya Joshi,Chennai,Tamil Nadu,VIP Customer
CUST-1432,Siddharth Verma,Mumbai,Maharashtra,Standard
CUST-1433,Siddharth Deshmukh,Thane,Maharashtra,VIP Customer
CUST-1434,Sneha Banerjee,Hyderabad,Telangana,Standard
CUST-1435,Neha Patel,Thane,Maharashtra,Standard
CUST-1436,Aarav Nair,Pune,Maharashtra,Standard
CUST-1437,Riya Banerjee,Mumbai,Maharashtra,Standard
CUST-1438,Aarav Mehta,Pune,Maharashtra,Standard
CUST-1439,Karan Verma,Mumbai,Maharashtra,Frequent Buyer
CUST-1440,Nikhil Kulkarni,Thane,Maharashtra,Standard
CUST-1441,Nikhil Rao,Hyderabad,Telangana,Standard
CUST-1442,Aarav Verma,Pune,Maharashtra,Standard
CUST-1443,Meera Verma,Kolkata,West Bengal,Standard
CUST-1444,Sneha Rao,Hyderabad,Telangana,Standard
CUST-1445,Pooja Gupta,Chennai,Tamil Nadu,Standard
CUST-1446,Meera Chopra,Delhi,Delhi,Standard
CUST-1447,Amit Mehta,Ahmedabad,Gujarat,Frequent Buyer
CUST-1448,Rahul Rao,Ahmedabad,Gujarat,Standard
CUST-1449,Ishita Reddy,Mumbai,Maharashtra,Standard
CUST-1450,Aditya Kulkarni,Delhi,Delhi,Frequent Buyer
CUST-1451,Amit Verma,Thane,Maharashtra,Frequent Buyer
CUST-1452,Pooja Banerjee,Delhi,Delhi,Frequent Buyer
CUST-1453,Neha Patel,Ahmedabad,Gujarat,Standard
CUST-1454,Karan Patel,Ahmedabad,Gujarat,VIP Customer
CUST-1455,Rahul Mehta,Jaipur,Rajasthan,Standard
CUST-1456,Pooja Chopra,Bengaluru,Karnataka,Frequent Buyer
CUST-1457,Vikram Verma,Delhi,Delhi,Frequent Buyer
CUST-1458,Vikram Nair,Chennai,Tamil Nadu,Frequent Buyer
CUST-1459,Kavya Gupta,Bengaluru,Karnataka,Frequent Buyer
CUST-1460,Meera Mehta,Chennai,Tamil Nadu,Standard
CUST-1461,Rahul Verma,Mumbai,Maharashtra,VIP Customer
CUST-1462,Vikram Chopra,Jaipur,Rajasthan,Standard
CUST-1463,Rohan Gupta,Hyderabad,Telangana,Standard
CUST-1464,Riya Joshi,Hyderabad,Telangana,Standard
CUST-1465,Amit Shah,Pune,Maharashtra,Frequent Buyer
CUST-1466,Siddharth Mehta,Kolkata,West Bengal,Frequent Buyer
CUST-1467,Rohan Kulkarni,Chennai,Tamil Nadu,Standard
CUST-1468,Sneha Mehta,Pune,Maharashtra,Standard
CUST-1469,Varun Rao,Pune,Maharashtra,VIP Customer
CUST-1470,Neha Patel,Hyderabad,Telangana,Standard
CUST-1471,Nikhil Gupta,Delhi,Delhi,Standard
CUST-1472,Pooja Verma,Chennai,Tamil Nadu,Standard
CUST-1473,Meera Kulkarni,Hyderabad,Telangana,Frequent Buyer
CUST-1474,Varun Shah,Ahmedabad,Gujarat,Frequent Buyer
CUST-1475,Nikhil Shah,Jaipur,Rajasthan,Standard
CUST-1476,Karan Deshmukh,Pune,Maharashtra,Standard
CUST-1477,Ishita Joshi,Pune,Maharashtra,Frequent Buyer
CUST-1478,Neha Patel,Chennai,Tamil Nadu,VIP Customer
CUST-1479,Vikram Rao,Hyderabad,Telangana,VIP Customer
CUST-1480,Priya Patel,Kolkata,West Bengal,Frequent Buyer
CUST-1481,Rahul Nair,Hyderabad,Telangana,Frequent Buyer
CUST-1482,Ishita Deshmukh,Mumbai,Maharashtra,Standard
CUST-1483,Siddharth Singh,Chennai,Tamil Nadu,Frequent Buyer
CUST-1484,Aarav Verma,Bengaluru,Karnataka,Standard
CUST-1485,Siddharth Singh,Bengaluru,Karnataka,Frequent Buyer
CUST-1486,Ishita Joshi,Pune,Maharashtra,VIP Customer
CUST-1487,Riya Reddy,Pune,Maharashtra,Standard
CUST-1488,Kavya Reddy,Delhi,Delhi,Frequent Buyer
CUST-1489,Riya Kulkarni,Mumbai,Maharashtra,Frequent Buyer
CUST-1490,Kavya Verma,Hyderabad,Telangana,Standard
CUST-1491,Amit Verma,Hyderabad,Telangana,Frequent Buyer
CUST-1492,Amit Patel,Kolkata,West Bengal,Frequent Buyer
CUST-1493,Ananya Nair,Ahmedabad,Gujarat,VIP Customer
CUST-1494,Varun Banerjee,Delhi,Delhi,VIP Customer
CUST-1495,Ananya Verma,Ahmedabad,Gujarat,Standard
CUST-1496,Sneha Shah,Chennai,Tamil Nadu,VIP Customer
CUST-1497,Ananya Sharma,Hyderabad,Telangana,Standard
CUST-1498,Riya Joshi,Ahmedabad,Gujarat,Standard
CUST-1499,Rohan Joshi,Hyderabad,Telangana,Frequent Buyer
CUST-1500,Varun Singh,Jaipur,Rajasthan,Standard
CUST-1501,Ananya Mehta,Jaipur,Rajasthan,Standard
CUST-1502,Sneha Sharma,Thane,Maharashtra,VIP Customer
CUST-1503,Aditya Mehta,Bengaluru,Karnataka,Standard
CUST-1504,Siddharth Joshi,Pune,Maharashtra,Standard
CUST-1505,Pooja Rao,Bengaluru,Karnataka,Standard
CUST-1506,Ananya Kulkarni,Delhi,Delhi,Frequent Buyer
CUST-1507,Meera Kulkarni,Mumbai,Maharashtra,VIP Customer
CUST-1508,Aarav Nair,Mumbai,Maharashtra,Standard
CUST-1509,Karan Singh,Thane,Maharashtra,Frequent Buyer
CUST-1510,Siddharth Kulkarni,Jaipur,Rajasthan,Standard
CUST-1511,Ishita Verma,Hyderabad,Telangana,Standard
CUST-1512,Varun Banerjee,Jaipur,Rajasthan,Standard
CUST-1513,Rahul Sharma,Hyderabad,Telangana,Standard
CUST-1514,Pooja Sharma,Chennai,Tamil Nadu,Frequent Buyer
CUST-1515,Nikhil Shah,Chennai,Tamil Nadu,Frequent Buyer
CUST-1516,Priya Patel,Jaipur,Rajasthan,Frequent Buyer
CUST-1517,Pooja Kulkarni,Thane,Maharashtra,Frequent Buyer
CUST-1518,Aarav Mehta,Hyderabad,Telangana,VIP Customer
CUST-1519,Meera Singh,Delhi,Delhi,Standard
CUST-1520,Kavya Rao,Jaipur,Rajasthan,Standard
CUST-1521,Nikhil Nair,Jaipur,Rajasthan,Frequent Buyer
CUST-1522,Sneha Nair,Delhi,Delhi,Standard
CUST-1523,Varun Nair,Mumbai,Maharashtra,Standard
CUST-1524,Nikhil Deshmukh,Chennai,Tamil Nadu,Standard
CUST-1525,Rohan Shah,Chennai,Tamil Nadu,Standard
CUST-1526,Karan Mehta,Hyderabad,Telangana,Frequent Buyer
CUST-1527,Siddharth Gupta,Pune,Maharashtra,Standard
CUST-1528,Varun Deshmukh,Thane,Maharashtra,Standard
CUST-1529,Amit Shah,Ahmedabad,Gujarat,VIP Customer
CUST-1530,Nikhil Rao,Pune,Maharashtra,Standard
CUST-1531,Meera Banerjee,Pune,Maharashtra,Standard
CUST-1532,Sneha Joshi,Bengaluru,Karnataka,Standard
CUST-1533,Ishita Chopra,Mumbai,Maharashtra,Standard
CUST-1534,Neha Gupta,Hyderabad,Telangana,Standard
CUST-1535,Priya Gupta,Mumbai,Maharashtra,Standard
CUST-1536,Vikram Chopra,Mumbai,Maharashtra,Frequent Buyer
CUST-1537,Kavya Banerjee,Thane,Maharashtra,Standard
CUST-1538,Nikhil Verma,Chennai,Tamil Nadu,Standard
CUST-1539,Aditya Chopra,Mumbai,Maharashtra,Frequent Buyer
CUST-1540,Riya Sharma,Ahmedabad,Gujarat,Standard
CUST-1541,Sneha Patel,Bengaluru,Karnataka,Standard
CUST-1542,Rahul Kulkarni,Mumbai,Maharashtra,Standard
CUST-1543,Aarav Reddy,Jaipur,Rajasthan,Frequent Buyer
CUST-1544,Aditya Banerjee,Chennai,Tamil Nadu,Standard
CUST-1545,Aarav Kulkarni,Jaipur,Rajasthan,Frequent Buyer
CUST-1546,Rohan Reddy,Jaipur,Rajasthan,Frequent Buyer
CUST-1547,Aarav Rao,Thane,Maharashtra,Standard
CUST-1548,Rohan Gupta,Chennai,Tamil Nadu,Frequent Buyer
CUST-1549,Karan Kulkarni,Thane,Maharashtra,Frequent Buyer
CUST-1550,Sneha Kulkarni,Delhi,Delhi,Frequent Buyer
CUST-1551,Ananya Shah,Jaipur,Rajasthan,Frequent Buyer
CUST-1552,Aarav Gupta,Mumbai,Maharashtra,VIP Customer
CUST-1553,Nikhil Chopra,Jaipur,Rajasthan,Frequent Buyer
CUST-1554,Amit Shah,Ahmedabad,Gujarat,Frequent Buyer
CUST-1555,Kavya Singh,Mumbai,Maharashtra,Frequent Buyer
CUST-1556,Priya Verma,Thane,Maharashtra,Frequent Buyer
CUST-1557,Aarav Singh,Ahmedabad,Gujarat,Standard
CUST-1558,Ishita Singh,Bengaluru,Karnataka,Standard
CUST-1559,Rahul Nair,Ahmedabad,Gujarat,Standard
CUST-1560,Aarav Sharma,Kolkata,West Bengal,Standard
CUST-1561,Ananya Rao,Ahmedabad,Gujarat,Standard
CUST-1562,Siddharth Mehta,Kolkata,West Bengal,VIP Customer
CUST-1563,Meera Shah,Bengaluru,Karnataka,Standard
CUST-1564,Meera Kulkarni,Bengaluru,Karnataka,Standard
CUST-1565,Rahul Sharma,Jaipur,Rajasthan,Standard
CUST-1566,Aditya Banerjee,Delhi,Delhi,Standard
CUST-1567,Kavya Sharma,Ahmedabad,Gujarat,Standard
CUST-1568,Meera Singh,Delhi,Delhi,Frequent Buyer
CUST-1569,Amit Singh,Kolkata,West Bengal,Standard
CUST-1570,Nikhil Gupta,Bengaluru,Karnataka,VIP Customer
CUST-1571,Kavya Chopra,Ahmedabad,Gujarat,Frequent Buyer
CUST-1572,Rohan Verma,Bengaluru,Karnataka,VIP Customer
CUST-1573,Varun Chopra,Pune,Maharashtra,Frequent Buyer
CUST-1574,Rohan Singh,Mumbai,Maharashtra,Frequent Buyer
CUST-1575,Rohan Nair,Jaipur,Rajasthan,Frequent Buyer
CUST-1576,Vikram Shah,Bengaluru,Karnataka,Frequent Buyer
CUST-1577,Aarav Sharma,Kolkata,West Bengal,Standard
CUST-1578,Ishita Gupta,Hyderabad,Telangana,Standard
CUST-1579,Sneha Mehta,Chennai,Tamil Nadu,Standard
CUST-1580,Kavya Singh,Ahmedabad,Gujarat,Standard
CUST-1581,Aarav Gupta,Chennai,Tamil Nadu,Standard
CUST-1582,Rohan Mehta,Delhi,Delhi,Standard
CUST-1583,Karan Verma,Jaipur,Rajasthan,Standard
CUST-1584,Diya Gupta,Mumbai,Maharashtra,Standard
CUST-1585,Ananya Chopra,Kolkata,West Bengal,Standard
CUST-1586,Neha Verma,Delhi,Delhi,Standard
CUST-1587,Amit Banerjee,Chennai,Tamil Nadu,Frequent Buyer
CUST-1588,Riya Mehta,Thane,Maharashtra,Frequent Buyer
CUST-1589,Diya Nair,Pune,Maharashtra,Frequent Buyer
CUST-1590,Kavya Patel,Delhi,Delhi,Standard
CUST-1591,Rahul Mehta,Hyderabad,Telangana,Standard
CUST-1592,Nikhil Nair,Delhi,Delhi,Standard
CUST-1593,Sneha Mehta,Pune,Maharashtra,Frequent Buyer
CUST-1594,Ishita Kulkarni,Bengaluru,Karnataka,Frequent Buyer
CUST-1595,Aditya Kulkarni,Pune,Maharashtra,Frequent Buyer
CUST-1596,Amit Patel,Ahmedabad,Gujarat,Standard
CUST-1597,Neha Joshi,Mumbai,Maharashtra,Frequent Buyer
CUST-1598,Neha Gupta,Hyderabad,Telangana,Frequent Buyer
CUST-1599,Kavya Kulkarni,Pune,Maharashtra,Frequent Buyer
CUST-1600,Diya Kulkarni,Hyderabad,Telangana,Standard
CUST-1601,Pooja Gupta,Ahmedabad,Gujarat,Standard
CUST-1602,Nikhil Sharma,Pune,Maharashtra,Standard
CUST-1603,Pooja Banerjee,Delhi,Delhi,Frequent Buyer
CUST-1604,Priya Verma,Bengaluru,Karnataka,Frequent Buyer
CUST-1605,Diya Sharma,Thane,Maharashtra,Frequent Buyer
CUST-1606,Neha Banerjee,Hyderabad,Telangana,Frequent Buyer
CUST-1607,Diya Rao,Ahmedabad,Gujarat,Standard
CUST-1608,Karan Chopra,Jaipur,Rajasthan,Standard
CUST-1609,Riya Nair,Jaipur,Rajasthan,Frequent Buyer
CUST-1610,Diya Banerjee,Jaipur,Rajasthan,Frequent Buyer
CUST-1611,Meera Joshi,Hyderabad,Telangana,Frequent Buyer
CUST-1612,Vikram Mehta,Thane,Maharashtra,VIP Customer
CUST-1613,Siddharth Sharma,Chennai,Tamil Nadu,Frequent Buyer
CUST-1614,Diya Deshmukh,Hyderabad,Telangana,Standard
CUST-1615,Sneha Sharma,Chennai,Tamil Nadu,Frequent Buyer
CUST-1616,Nikhil Gupta,Hyderabad,Telangana,Frequent Buyer
CUST-1617,Sneha Joshi,Bengaluru,Karnataka,Standard
CUST-1618,Aarav Singh,Chennai,Tamil Nadu,Frequent Buyer
CUST-1619,Riya Chopra,Ahmedabad,Gujarat,Standard
CUST-1620,Kavya Rao,Jaipur,Rajasthan,Frequent Buyer
CUST-1621,Karan Kulkarni,Jaipur,Rajasthan,Standard
CUST-1622,Neha Shah,Delhi,Delhi,Standard
CUST-1623,Neha Sharma,Chennai,Tamil Nadu,Frequent Buyer
CUST-1624,Amit Sharma,Thane,Maharashtra,Standard
CUST-1625,Rohan Patel,Delhi,Delhi,Standard
CUST-1626,Meera Shah,Hyderabad,Telangana,Standard
CUST-1627,Diya Joshi,Kolkata,West Bengal,Standard
CUST-1628,Varun Singh,Delhi,Delhi,Frequent Buyer
CUST-1629,Priya Sharma,Jaipur,Rajasthan,Frequent Buyer
CUST-1630,Priya Gupta,Kolkata,West Bengal,Frequent Buyer
CUST-1631,Nikhil Gupta,Bengaluru,Karnataka,Frequent Buyer
CUST-1632,Ishita Sharma,Hyderabad,Telangana,Standard
CUST-1633,Neha Verma,Thane,Maharashtra,VIP Customer
CUST-1634,Rahul Patel,Bengaluru,Karnataka,Standard
CUST-1635,Neha Singh,Jaipur,Rajasthan,Standard
CUST-1636,Karan Chopra,Thane,Maharashtra,VIP Customer
CUST-1637,Diya Verma,Bengaluru,Karnataka,Standard
CUST-1638,Diya Kulkarni,Chennai,Tamil Nadu,Standard
CUST-1639,Amit Joshi,Ahmedabad,Gujarat,Standard
CUST-1640,Riya Banerjee,Jaipur,Rajasthan,Standard
CUST-1641,Amit Gupta,Thane,Maharashtra,Standard
CUST-1642,Neha Chopra,Chennai,Tamil Nadu,Frequent Buyer
CUST-1643,Sneha Sharma,Delhi,Delhi,Standard
CUST-1644,Aditya Kulkarni,Jaipur,Rajasthan,Standard
CUST-1645,Vikram Nair,Mumbai,Maharashtra,Standard
CUST-1646,Neha Reddy,Delhi,Delhi,Standard
CUST-1647,Diya Chopra,Ahmedabad,Gujarat,Standard
CUST-1648,Siddharth Chopra,Mumbai,Maharashtra,Standard
CUST-1649,Rohan Joshi,Delhi,Delhi,VIP Customer
CUST-1650,Rahul Kulkarni,Thane,Maharashtra,VIP Customer
CUST-1651,Kavya Singh,Jaipur,Rajasthan,VIP Customer
CUST-1652,Aarav Kulkarni,Delhi,Delhi,Frequent Buyer
CUST-1653,Aditya Patel,Kolkata,West Bengal,Standard
CUST-1654,Amit Deshmukh,Ahmedabad,Gujarat,Standard
